t_s,odom_x,odom_y,odom_yaw_rad,gt_x,gt_y,gt_yaw_rad,exp_label,speed_cmd
108.8500,1.753756,-0.228871,-0.163833,1.867783,-0.302632,-0.163833,exp1_straight,1.000
108.9000,1.753801,-0.231119,-0.160812,1.868813,-0.300487,-0.160812,exp1_straight,1.000
108.9500,1.752682,-0.234712,-0.161670,1.868805,-0.299301,-0.161670,exp1_straight,1.000
109.0000,1.751818,-0.237636,-0.164199,1.868326,-0.299079,-0.164199,exp1_straight,1.000
109.0500,1.751499,-0.240517,-0.164561,1.868281,-0.299446,-0.164561,exp1_straight,1.000
109.1000,1.752243,-0.241957,-0.163326,1.869122,-0.300769,-0.163326,exp1_straight,1.000
109.1500,1.753616,-0.242020,-0.160572,1.870338,-0.302318,-0.160572,exp1_straight,1.000
109.2000,1.755645,-0.241170,-0.159051,1.872499,-0.305561,-0.159051,exp1_straight,1.000
109.2500,1.757410,-0.238744,-0.156072,1.874364,-0.309262,-0.156072,exp1_straight,1.000
109.3000,1.758212,-0.236259,-0.152581,1.875653,-0.311398,-0.152581,exp1_straight,1.000
109.3500,1.759804,-0.233996,-0.147182,1.876692,-0.313007,-0.147182,exp1_straight,1.000
109.4000,1.760700,-0.233364,-0.143932,1.877297,-0.313661,-0.143932,exp1_straight,1.000
109.4500,1.761740,-0.234322,-0.144046,1.878602,-0.313875,-0.144046,exp1_straight,1.000
109.5000,1.762856,-0.237084,-0.144940,1.880412,-0.312923,-0.144940,exp1_straight,1.000
109.5500,1.763210,-0.239623,-0.146573,1.882377,-0.310583,-0.146573,exp1_straight,1.000
109.6000,1.763380,-0.242202,-0.149847,1.883554,-0.308553,-0.149847,exp1_straight,1.000
109.6500,1.763436,-0.244773,-0.151671,1.885010,-0.307324,-0.151671,exp1_straight,1.000
109.7000,1.764337,-0.246666,-0.152249,1.886362,-0.306738,-0.152249,exp1_straight,1.000
109.7500,1.765321,-0.246893,-0.152241,1.887318,-0.306882,-0.152241,exp1_straight,1.000
109.8000,1.767018,-0.245761,-0.151608,1.888927,-0.308071,-0.151608,exp1_straight,1.000
109.8500,1.768804,-0.243907,-0.150394,1.890622,-0.310162,-0.150394,exp1_straight,1.000
109.9000,1.769846,-0.241425,-0.148739,1.891534,-0.311800,-0.148739,exp1_straight,1.000
109.9500,1.771118,-0.238642,-0.146402,1.892737,-0.313198,-0.146402,exp1_straight,1.000
110.0000,1.772665,-0.235666,-0.142285,1.893646,-0.314015,-0.142285,exp1_straight,1.000
110.0500,1.773453,-0.234504,-0.139865,1.894151,-0.314146,-0.139865,exp1_straight,1.000
110.1000,1.774273,-0.234992,-0.138835,1.895211,-0.313412,-0.138835,exp1_straight,1.000
110.1500,1.775148,-0.236505,-0.139542,1.896460,-0.312409,-0.139542,exp1_straight,1.000
110.2000,1.775854,-0.238993,-0.141067,1.898591,-0.310363,-0.141067,exp1_straight,1.000
110.2500,1.775910,-0.242233,-0.143559,1.900320,-0.307906,-0.143559,exp1_straight,1.000
110.3000,1.776307,-0.244539,-0.145495,1.901268,-0.307055,-0.145495,exp1_straight,1.000
110.3500,1.777089,-0.246503,-0.146177,1.902561,-0.306307,-0.146177,exp1_straight,1.000
110.4000,1.778371,-0.246754,-0.146169,1.903974,-0.306487,-0.146169,exp1_straight,1.000
110.4500,1.779692,-0.245835,-0.145761,1.905047,-0.307229,-0.145761,exp1_straight,1.000
110.5000,1.781408,-0.243966,-0.144646,1.906763,-0.309110,-0.144646,exp1_straight,1.000
110.5500,1.782400,-0.241400,-0.142738,1.908078,-0.311656,-0.141087,exp1_straight,1.000
110.6000,1.783264,-0.238393,-0.139823,1.908795,-0.312770,-0.139823,exp1_straight,1.000
110.6500,1.784629,-0.235973,-0.138701,1.909748,-0.313963,-0.138701,exp1_straight,1.000
110.7000,1.785588,-0.235122,-0.138460,1.910487,-0.314366,-0.138460,exp1_straight,1.000
110.7500,1.786893,-0.235781,-0.138715,1.912004,-0.314176,-0.138715,exp1_straight,1.000
110.8000,1.788213,-0.237948,-0.139654,1.914099,-0.313025,-0.139654,exp1_straight,1.000
110.8500,1.788669,-0.240795,-0.141145,1.916202,-0.311209,-0.141145,exp1_straight,1.000
110.9000,1.788927,-0.243647,-0.142257,1.917294,-0.309879,-0.142257,exp1_straight,1.000
110.9500,1.788985,-0.246161,-0.145822,1.918670,-0.308789,-0.145822,exp1_straight,1.000
111.0000,1.789729,-0.248235,-0.147164,1.919795,-0.308343,-0.147164,exp1_straight,1.000
111.0500,1.790623,-0.248426,-0.147090,1.920648,-0.308613,-0.147090,exp1_straight,1.000
111.1000,1.792227,-0.247398,-0.146414,1.922160,-0.309914,-0.146414,exp1_straight,1.000
111.1500,1.793660,-0.245518,-0.145141,1.923795,-0.312110,-0.145141,exp1_straight,1.000
111.2000,1.794605,-0.242961,-0.143470,1.924697,-0.313796,-0.143470,exp1_straight,1.000
111.2500,1.795678,-0.239992,-0.140983,1.925933,-0.315053,-0.140983,exp1_straight,1.000
111.3000,1.797300,-0.237019,-0.136841,1.926972,-0.315722,-0.136841,exp1_straight,1.000
111.3500,1.798142,-0.235869,-0.134546,1.927558,-0.315744,-0.134546,exp1_straight,1.000
111.4000,1.799026,-0.236121,-0.133620,1.928669,-0.314878,-0.133620,exp1_straight,1.000
111.4500,1.800277,-0.238138,-0.134842,1.930631,-0.313018,-0.134842,exp1_straight,1.000
111.5000,1.800671,-0.239899,-0.135977,1.932014,-0.311422,-0.135977,exp1_straight,1.000
111.5500,1.800690,-0.244081,-0.137623,1.933472,-0.311204,-0.137623,exp1_straight,1.000
111.6000,1.801010,-0.249316,-0.137713,1.934467,-0.312749,-0.137713,exp1_straight,1.000
111.6500,1.801457,-0.252303,-0.137451,1.935087,-0.314174,-0.137451,exp1_straight,1.000
111.7000,1.802394,-0.254706,-0.136483,1.936122,-0.317116,-0.136483,exp1_straight,1.000
111.7500,1.803905,-0.255649,-0.134746,1.937374,-0.321278,-0.134746,exp1_straight,1.000
111.8000,1.804924,-0.255695,-0.133234,1.938243,-0.324602,-0.133234,exp1_straight,1.000
111.8500,1.806538,-0.253460,-0.131013,1.939255,-0.328003,-0.131013,exp1_straight,1.000
111.9000,1.807094,-0.250309,-0.125977,1.939747,-0.329236,-0.125977,exp1_straight,1.000
111.9500,1.808297,-0.246896,-0.123668,1.940286,-0.329013,-0.123668,exp1_straight,1.000
112.0000,1.809113,-0.245221,-0.123934,1.940931,-0.328089,-0.123934,exp1_straight,1.000
112.0500,1.810359,-0.244477,-0.125042,1.942568,-0.325603,-0.125042,exp1_straight,1.000
112.1000,1.812168,-0.244894,-0.127066,1.945217,-0.321556,-0.127066,exp1_straight,1.000
112.1500,1.812854,-0.245496,-0.128818,1.947019,-0.318188,-0.128818,exp1_straight,1.000
112.2000,1.813234,-0.247058,-0.133276,1.949290,-0.313445,-0.133276,exp1_straight,1.000
112.2500,1.814407,-0.248758,-0.136901,1.951135,-0.310576,-0.136901,exp1_straight,1.000
112.3000,1.815337,-0.249100,-0.138274,1.952262,-0.308992,-0.138274,exp1_straight,1.000
112.3500,1.816717,-0.247788,-0.138877,1.953830,-0.307374,-0.138877,exp1_straight,1.000
112.4008,1.817875,-0.245904,-0.138847,1.954740,-0.307034,-0.138847,exp1_straight,1.000
112.4500,1.819364,-0.243698,-0.137700,1.956163,-0.308564,-0.137700,exp1_straight,1.000
112.5000,1.820042,-0.241148,-0.134809,1.957012,-0.310013,-0.134809,exp1_straight,1.000
112.5500,1.820809,-0.238599,-0.132775,1.957734,-0.311247,-0.132775,exp1_straight,1.000
112.6000,1.822751,-0.235623,-0.131168,1.959141,-0.312043,-0.131168,exp1_straight,1.000
112.6500,1.824123,-0.234383,-0.130721,1.960466,-0.312022,-0.130721,exp1_straight,1.000
112.7000,1.825094,-0.234648,-0.131136,1.961556,-0.311326,-0.131136,exp1_straight,1.000
112.7500,1.826320,-0.235985,-0.132373,1.963650,-0.309343,-0.132373,exp1_straight,1.000
112.8000,1.826782,-0.238857,-0.133823,1.965545,-0.307470,-0.133823,exp1_straight,1.000
112.8500,1.826480,-0.243446,-0.137631,1.966351,-0.307852,-0.137631,exp1_straight,1.000
112.9000,1.826095,-0.247067,-0.141426,1.966386,-0.308568,-0.141426,exp1_straight,1.000
112.9500,1.826157,-0.250459,-0.143047,1.966648,-0.310253,-0.143047,exp1_straight,1.000
113.0000,1.827223,-0.252152,-0.142057,1.967696,-0.312991,-0.142057,exp1_straight,1.000
113.0500,1.828500,-0.252421,-0.141027,1.968710,-0.315415,-0.141027,exp1_straight,1.000
113.1000,1.829875,-0.251881,-0.139000,1.970369,-0.319755,-0.139000,exp1_straight,1.000
113.1500,1.831230,-0.249869,-0.136229,1.971674,-0.323864,-0.136229,exp1_straight,1.000
113.2000,1.831841,-0.248298,-0.133119,1.972433,-0.325773,-0.133119,exp1_straight,1.000
113.2500,1.833254,-0.246733,-0.126625,1.973414,-0.328166,-0.126625,exp1_straight,1.000
113.3000,1.834275,-0.246794,-0.120296,1.974174,-0.329795,-0.120296,exp1_straight,1.000
113.3500,1.834808,-0.248022,-0.120378,1.974779,-0.329997,-0.120378,exp1_straight,1.000
113.4000,1.836046,-0.250259,-0.121530,1.976670,-0.328306,-0.121530,exp1_straight,1.000
113.4500,1.836533,-0.252602,-0.123983,1.978817,-0.325393,-0.123983,exp1_straight,1.000
113.5000,1.835990,-0.254654,-0.128544,1.979331,-0.323383,-0.128544,exp1_straight,1.000
113.5500,1.835779,-0.257062,-0.132789,1.979444,-0.321366,-0.132789,exp1_straight,1.000
113.6000,1.836490,-0.258208,-0.133603,1.980496,-0.320288,-0.133603,exp1_straight,1.000
113.6500,1.837711,-0.257826,-0.132852,1.981706,-0.320216,-0.132852,exp1_straight,1.000
113.7000,1.840076,-0.256200,-0.131485,1.984207,-0.321110,-0.131485,exp1_straight,1.000
113.7500,1.842063,-0.253836,-0.130348,1.986682,-0.322872,-0.130348,exp1_straight,1.000
113.8000,1.843574,-0.250823,-0.128594,1.988051,-0.324267,-0.128594,exp1_straight,1.000
113.8500,1.844788,-0.247448,-0.126126,1.989822,-0.324988,-0.126126,exp1_straight,1.000
113.9000,1.846510,-0.244430,-0.123176,1.991327,-0.325146,-0.123176,exp1_straight,1.000
113.9500,1.847916,-0.242919,-0.120542,1.992637,-0.324508,-0.120542,exp1_straight,1.000
114.0000,1.848916,-0.243256,-0.120039,1.993905,-0.322840,-0.120039,exp1_straight,1.000
114.0500,1.849745,-0.244514,-0.121013,1.995102,-0.321176,-0.121013,exp1_straight,1.000
114.1000,1.850051,-0.246816,-0.123443,1.996939,-0.318215,-0.123443,exp1_straight,1.000
114.1500,1.850356,-0.251283,-0.125527,1.998162,-0.318539,-0.125527,exp1_straight,1.000
114.2000,1.851052,-0.255905,-0.125782,1.999324,-0.319580,-0.125782,exp1_straight,1.000
114.2500,1.851591,-0.258348,-0.125596,1.999962,-0.320657,-0.125596,exp1_straight,1.000
114.3000,1.852583,-0.259991,-0.124747,2.000904,-0.323067,-0.124747,exp1_straight,1.000
114.3500,1.853886,-0.260299,-0.123246,2.002033,-0.326532,-0.123246,exp1_straight,1.000
114.4000,1.855038,-0.259628,-0.121129,2.003192,-0.330868,-0.121129,exp1_straight,1.000
114.4500,1.856705,-0.256026,-0.118514,2.004120,-0.332488,-0.118514,exp1_straight,1.000
114.5000,1.857224,-0.253248,-0.113714,2.004424,-0.332734,-0.113714,exp1_straight,1.000
114.5500,1.858080,-0.249434,-0.105680,2.004536,-0.332058,-0.105680,exp1_straight,1.000
114.6000,1.858983,-0.247583,-0.106140,2.005416,-0.330603,-0.106140,exp1_straight,1.000
114.6500,1.860037,-0.247581,-0.106883,2.006637,-0.329102,-0.106883,exp1_straight,1.000
114.7000,1.861714,-0.248932,-0.108517,2.009169,-0.326163,-0.108517,exp1_straight,1.000
114.7500,1.862767,-0.251291,-0.111238,2.011799,-0.322594,-0.111237,exp1_straight,1.000
114.8000,1.863618,-0.253783,-0.114427,2.013561,-0.320405,-0.114427,exp1_straight,1.000
114.8500,1.864382,-0.255680,-0.118219,2.014555,-0.319213,-0.118219,exp1_straight,1.000
114.9000,1.865248,-0.256747,-0.123255,2.015749,-0.317973,-0.123255,exp1_straight,1.000
114.9500,1.866467,-0.255747,-0.124901,2.016830,-0.317710,-0.124901,exp1_straight,1.000
115.0000,1.868071,-0.253650,-0.124375,2.018334,-0.318326,-0.124375,exp1_straight,1.000
115.0500,1.869212,-0.251768,-0.123613,2.019398,-0.319399,-0.123613,exp1_straight,1.000
115.1000,1.870397,-0.248025,-0.119370,2.020653,-0.321785,-0.119370,exp1_straight,1.000
115.1500,1.871658,-0.245005,-0.117223,2.022002,-0.323012,-0.117223,exp1_straight,1.000
115.2000,1.872789,-0.243079,-0.115741,2.022801,-0.323489,-0.115741,exp1_straight,1.000
115.2500,1.874373,-0.242048,-0.114849,2.024403,-0.323304,-0.114848,exp1_straight,1.000
115.3000,1.875291,-0.242692,-0.115351,2.025481,-0.322500,-0.115351,exp1_straight,1.000
115.3500,1.876408,-0.244475,-0.116731,2.027529,-0.320383,-0.116731,exp1_straight,1.000
115.4000,1.876672,-0.246689,-0.117958,2.028819,-0.318660,-0.117958,exp1_straight,1.000
115.4500,1.876641,-0.251355,-0.120598,2.029882,-0.319250,-0.120598,exp1_straight,1.000
115.5000,1.876566,-0.256182,-0.125625,2.030259,-0.320382,-0.125625,exp1_straight,1.000
115.5500,1.876898,-0.258709,-0.125398,2.030712,-0.321583,-0.125398,exp1_straight,1.000
115.6000,1.878059,-0.260478,-0.124455,2.031858,-0.324263,-0.124455,exp1_straight,1.000
115.6500,1.880267,-0.260691,-0.122176,2.034023,-0.329486,-0.122176,exp1_straight,1.000
115.7000,1.882672,-0.258892,-0.118811,2.036301,-0.335553,-0.118811,exp1_straight,1.000
115.7500,1.883112,-0.254593,-0.113172,2.036866,-0.336664,-0.113172,exp1_straight,1.000
115.8000,1.883446,-0.251000,-0.108228,2.036604,-0.336651,-0.108228,exp1_straight,1.000
115.8500,1.883959,-0.249209,-0.108150,2.036890,-0.336399,-0.108150,exp1_straight,1.000
115.9000,1.885148,-0.248424,-0.108488,2.038131,-0.335525,-0.108488,exp1_straight,1.000
115.9500,1.886650,-0.249623,-0.109552,2.040281,-0.333725,-0.109552,exp1_straight,1.000
116.0001,1.887979,-0.251441,-0.110581,2.042976,-0.331141,-0.111187,exp1_straight,1.000
116.0500,1.889008,-0.254372,-0.113719,2.044704,-0.329155,-0.113719,exp1_straight,1.000
116.1000,1.889561,-0.256790,-0.116927,2.046625,-0.325906,-0.116927,exp1_straight,1.000
116.1500,1.890621,-0.259387,-0.118727,2.048282,-0.324272,-0.118727,exp1_straight,1.000
116.2000,1.891464,-0.260185,-0.119173,2.049262,-0.323566,-0.119173,exp1_straight,1.000
116.2500,1.892714,-0.259571,-0.119222,2.050613,-0.323340,-0.119222,exp1_straight,1.000
116.3000,1.893913,-0.258101,-0.118870,2.051585,-0.323780,-0.118870,exp1_straight,1.000
116.3500,1.895708,-0.254894,-0.117414,2.053097,-0.325097,-0.117414,exp1_straight,1.000
116.4000,1.896641,-0.251880,-0.115060,2.054087,-0.326992,-0.115060,exp1_straight,1.000
116.4500,1.897897,-0.249023,-0.111942,2.055025,-0.327978,-0.111942,exp1_straight,1.000
116.5000,1.898798,-0.247108,-0.110782,2.055594,-0.328266,-0.110782,exp1_straight,1.000
116.5500,1.900018,-0.246278,-0.110843,2.056887,-0.328010,-0.110843,exp1_straight,1.000
116.6000,1.901069,-0.246932,-0.111351,2.058109,-0.327203,-0.111351,exp1_straight,1.000
116.6500,1.902407,-0.248444,-0.112693,2.060416,-0.325146,-0.112693,exp1_straight,1.000
116.7000,1.902825,-0.251118,-0.115958,2.062713,-0.322657,-0.115958,exp1_straight,1.000
116.7500,1.903179,-0.253796,-0.119230,2.064374,-0.321164,-0.119230,exp1_straight,1.000
116.8000,1.904023,-0.256169,-0.123591,2.065344,-0.320547,-0.123591,exp1_straight,1.000
116.8500,1.904857,-0.257982,-0.129754,2.066434,-0.320151,-0.129754,exp1_straight,1.000
116.9000,1.905799,-0.257846,-0.131652,2.067366,-0.320651,-0.131652,exp1_straight,1.000
116.9500,1.906979,-0.256576,-0.131092,2.068266,-0.321605,-0.131092,exp1_straight,1.000
117.0000,1.908299,-0.254759,-0.129540,2.069400,-0.324375,-0.129540,exp1_straight,1.000
117.0500,1.909340,-0.251804,-0.126409,2.070385,-0.327391,-0.126409,exp1_straight,1.000
117.1000,1.910603,-0.250382,-0.123875,2.071073,-0.328819,-0.123875,exp1_straight,1.000
117.1500,1.911863,-0.248704,-0.120574,2.071989,-0.330413,-0.120574,exp1_straight,1.000
117.2000,1.912638,-0.248534,-0.119606,2.073030,-0.331120,-0.119612,exp1_straight,1.000
117.2500,1.913843,-0.250260,-0.119933,2.074129,-0.330941,-0.119933,exp1_straight,1.000
117.3000,1.914948,-0.252903,-0.120943,2.076215,-0.329931,-0.120943,exp1_straight,1.000
117.3500,1.915183,-0.255858,-0.122820,2.077557,-0.328978,-0.122820,exp1_straight,1.000
117.4000,1.915163,-0.259090,-0.125779,2.079084,-0.327557,-0.125779,exp1_straight,1.000
117.4500,1.915916,-0.262309,-0.127217,2.080351,-0.327026,-0.127217,exp1_straight,1.000
117.5000,1.916626,-0.263533,-0.127356,2.081167,-0.327096,-0.127356,exp1_straight,1.000
117.5500,1.918023,-0.263525,-0.126960,2.082535,-0.328067,-0.126960,exp1_straight,1.000
117.6000,1.919716,-0.262387,-0.125972,2.084130,-0.330008,-0.125972,exp1_straight,1.000
117.6500,1.920862,-0.260234,-0.124398,2.085608,-0.332691,-0.124398,exp1_straight,1.000
117.7000,1.921834,-0.257682,-0.122797,2.086424,-0.334211,-0.122797,exp1_straight,1.000
117.7500,1.922570,-0.255014,-0.118901,2.087528,-0.335641,-0.118901,exp1_straight,1.000
117.8000,1.923545,-0.253293,-0.116157,2.088143,-0.336243,-0.116157,exp1_straight,1.000
117.8500,1.925028,-0.252907,-0.115055,2.089709,-0.336328,-0.115055,exp1_straight,1.000
117.9000,1.926049,-0.254030,-0.115514,2.090925,-0.335747,-0.115514,exp1_straight,1.000
117.9500,1.927250,-0.256187,-0.116691,2.093118,-0.334201,-0.116691,exp1_straight,1.000
118.0000,1.927585,-0.258780,-0.118331,2.094525,-0.332711,-0.118331,exp1_straight,1.000
118.0500,1.927733,-0.261823,-0.120855,2.096198,-0.330831,-0.120855,exp1_straight,1.000
118.1000,1.928536,-0.264479,-0.122415,2.097565,-0.329879,-0.122415,exp1_straight,1.000
118.1500,1.929614,-0.265540,-0.122659,2.098868,-0.329716,-0.122659,exp1_straight,1.000
118.2000,1.930671,-0.265284,-0.122452,2.099808,-0.330156,-0.122452,exp1_straight,1.000
118.2500,1.932495,-0.263667,-0.121592,2.101423,-0.331701,-0.121592,exp1_straight,1.000
118.3000,1.933530,-0.261322,-0.120151,2.102944,-0.333988,-0.120151,exp1_straight,1.000
118.3500,1.934524,-0.258532,-0.118636,2.103804,-0.335264,-0.118636,exp1_straight,1.000
118.4000,1.935299,-0.255619,-0.114580,2.104998,-0.336356,-0.114580,exp1_straight,1.000
118.4500,1.936620,-0.253197,-0.110797,2.105959,-0.336785,-0.110797,exp1_straight,1.000
118.5000,1.937879,-0.252809,-0.111016,2.107302,-0.336348,-0.111016,exp1_straight,1.000
118.5501,1.938897,-0.253670,-0.111574,2.108525,-0.335484,-0.111574,exp1_straight,1.000
118.6000,1.940096,-0.255681,-0.112971,2.110720,-0.333423,-0.112971,exp1_straight,1.000
118.6500,1.940410,-0.258267,-0.115327,2.112097,-0.331759,-0.115327,exp1_straight,1.000
118.7000,1.941122,-0.261398,-0.118206,2.113615,-0.330575,-0.118206,exp1_straight,1.000
118.7500,1.941789,-0.263794,-0.121187,2.114495,-0.330072,-0.121187,exp1_straight,1.000
118.8000,1.942603,-0.265319,-0.125164,2.115551,-0.329958,-0.125164,exp1_straight,1.000
118.8500,1.943678,-0.265005,-0.126326,2.116488,-0.330883,-0.126326,exp1_straight,1.000
118.9000,1.944906,-0.263848,-0.125666,2.117448,-0.332098,-0.125666,exp1_straight,1.000
118.9500,1.945888,-0.261677,-0.124217,2.118917,-0.334497,-0.124217,exp1_straight,1.000
119.0000,1.946726,-0.258336,-0.122455,2.120060,-0.336337,-0.122455,exp1_straight,1.000
119.0500,1.947951,-0.255988,-0.119628,2.120716,-0.337097,-0.119628,exp1_straight,1.000
119.1000,1.949078,-0.253877,-0.115833,2.121536,-0.337644,-0.115833,exp1_straight,1.000
119.1500,1.949932,-0.253537,-0.115897,2.122336,-0.337509,-0.115897,exp1_straight,1.000
119.2000,1.951206,-0.254793,-0.116665,2.124123,-0.336396,-0.116665,exp1_straight,1.000
119.2500,1.952098,-0.256980,-0.118530,2.126366,-0.334432,-0.118530,exp1_straight,1.000
119.3000,1.952434,-0.259739,-0.119775,2.127702,-0.332845,-0.119775,exp1_straight,1.000
119.3500,1.952382,-0.262750,-0.122239,2.129242,-0.331797,-0.122239,exp1_straight,1.000
119.4000,1.952947,-0.265103,-0.124585,2.130095,-0.331372,-0.124585,exp1_straight,1.000
119.4500,1.953840,-0.266683,-0.126564,2.131198,-0.331360,-0.126564,exp1_straight,1.000
119.5000,1.955184,-0.266251,-0.126060,2.132532,-0.332462,-0.126060,exp1_straight,1.000
119.5500,1.956526,-0.265108,-0.125371,2.133594,-0.333750,-0.125371,exp1_straight,1.000
119.6000,1.957932,-0.262880,-0.123885,2.135118,-0.336244,-0.123885,exp1_straight,1.000
119.6500,1.958403,-0.259436,-0.122257,2.135532,-0.337586,-0.122257,exp1_straight,1.000
119.7000,1.959184,-0.256655,-0.120771,2.135671,-0.337807,-0.120771,exp1_straight,1.000
119.7500,1.960453,-0.253844,-0.120511,2.136616,-0.337620,-0.120511,exp1_straight,1.000
119.8000,1.961943,-0.253130,-0.120964,2.138365,-0.336589,-0.120964,exp1_straight,1.000
119.8500,1.963249,-0.253756,-0.121710,2.139948,-0.335286,-0.121710,exp1_straight,1.000
119.9000,1.964752,-0.255323,-0.123351,2.142637,-0.332593,-0.123351,exp1_straight,1.000
119.9500,1.965496,-0.258343,-0.126274,2.144933,-0.329861,-0.126274,exp1_straight,1.000
120.0000,1.965990,-0.260277,-0.129503,2.146111,-0.328644,-0.129503,exp1_straight,1.000
120.0500,1.967021,-0.262863,-0.136116,2.147606,-0.327481,-0.136116,exp1_straight,1.000
120.1000,1.967708,-0.263764,-0.140415,2.148383,-0.327084,-0.140415,exp1_straight,1.000
120.1500,1.968560,-0.263269,-0.142962,2.149054,-0.327467,-0.142962,exp1_straight,1.000
120.2000,1.969902,-0.261945,-0.141710,2.150058,-0.329898,-0.141710,exp1_straight,1.000
120.2500,1.970625,-0.260829,-0.139765,2.150834,-0.332349,-0.139765,exp1_straight,1.000
120.3000,1.971397,-0.258491,-0.135490,2.151801,-0.336070,-0.135490,exp1_straight,1.000
120.3500,1.972969,-0.256568,-0.132379,2.152916,-0.338740,-0.132379,exp1_straight,1.000
120.4000,1.973967,-0.256030,-0.131208,2.153609,-0.340132,-0.131208,exp1_straight,1.000
120.4500,1.975156,-0.256965,-0.130809,2.154929,-0.341469,-0.130809,exp1_straight,1.000
120.5000,1.976447,-0.259844,-0.131171,2.156760,-0.341741,-0.131171,exp1_straight,1.000
120.5500,1.977166,-0.262180,-0.131757,2.158129,-0.341462,-0.131757,exp1_straight,1.000
120.6000,1.977127,-0.266518,-0.136002,2.159779,-0.339927,-0.136002,exp1_straight,1.000
120.6500,1.977117,-0.268901,-0.137271,2.160791,-0.339585,-0.137271,exp1_straight,1.000
120.7000,1.977823,-0.272149,-0.138526,2.162090,-0.339528,-0.138526,exp1_straight,1.000
120.7500,1.978848,-0.273768,-0.138395,2.163304,-0.340349,-0.138395,exp1_straight,1.000
120.8000,1.979902,-0.273848,-0.137899,2.164197,-0.341516,-0.137899,exp1_straight,1.000
120.8500,1.981643,-0.272792,-0.136558,2.165710,-0.344249,-0.136558,exp1_straight,1.000
120.9000,1.982493,-0.271461,-0.135298,2.166603,-0.346465,-0.135298,exp1_straight,1.000
120.9500,1.983934,-0.267307,-0.132078,2.167801,-0.346733,-0.132078,exp1_straight,1.000
121.0000,1.985020,-0.263627,-0.127534,2.168282,-0.346166,-0.127534,exp1_straight,1.000
121.0500,1.986099,-0.259628,-0.123081,2.168909,-0.344709,-0.123081,exp1_straight,1.000
121.1000,1.987371,-0.257988,-0.123968,2.170387,-0.342407,-0.123968,exp1_straight,1.000
121.1500,1.988560,-0.257946,-0.125015,2.171866,-0.340269,-0.125015,exp1_straight,1.000
121.2000,1.989664,-0.258720,-0.127079,2.174477,-0.336401,-0.127079,exp1_straight,1.000
121.2500,1.990576,-0.262091,-0.129585,2.176524,-0.334269,-0.129585,exp1_straight,1.000
121.3000,1.990500,-0.264720,-0.132778,2.177422,-0.333659,-0.132778,exp1_straight,1.000
121.3500,1.990853,-0.267933,-0.138865,2.178183,-0.333222,-0.138865,exp1_straight,1.000
121.4000,1.991515,-0.269114,-0.140663,2.178988,-0.333608,-0.140663,exp1_straight,1.000
121.4500,1.992531,-0.268885,-0.140273,2.179849,-0.334467,-0.140273,exp1_straight,1.000
121.5000,1.994353,-0.267435,-0.139171,2.181495,-0.336580,-0.139171,exp1_straight,1.000
121.5500,1.995656,-0.265023,-0.137026,2.182973,-0.339576,-0.137026,exp1_straight,1.000
121.6000,1.996123,-0.262925,-0.134925,2.183709,-0.341405,-0.134925,exp1_straight,1.000
121.6500,1.997645,-0.260334,-0.132683,2.184837,-0.343062,-0.132683,exp1_straight,1.000
121.7000,1.998672,-0.259204,-0.132256,2.185571,-0.343783,-0.132256,exp1_straight,1.000
121.7500,1.999908,-0.259438,-0.132231,2.186964,-0.344083,-0.132231,exp1_straight,1.000
121.8000,2.000891,-0.260908,-0.132687,2.188217,-0.343629,-0.132687,exp1_straight,1.000
121.8500,2.001956,-0.263538,-0.134358,2.190393,-0.342254,-0.134358,exp1_straight,1.000
121.9000,2.002334,-0.267702,-0.135927,2.192211,-0.340832,-0.135927,exp1_straight,1.000
121.9500,2.002529,-0.270130,-0.137896,2.193226,-0.340504,-0.137896,exp1_straight,1.000
122.0000,2.003192,-0.273296,-0.141102,2.194433,-0.340473,-0.141102,exp1_straight,1.000
122.0500,2.003732,-0.274626,-0.142914,2.195024,-0.340875,-0.142914,exp1_straight,1.000
122.1000,2.004916,-0.274600,-0.142211,2.196132,-0.342498,-0.142211,exp1_straight,1.000
122.1500,2.006197,-0.273702,-0.141357,2.197065,-0.344208,-0.141357,exp1_straight,1.000
122.2000,2.007187,-0.271600,-0.138996,2.198367,-0.347362,-0.138996,exp1_straight,1.000
122.2500,2.008067,-0.268370,-0.137981,2.199343,-0.347293,-0.137981,exp1_straight,1.000
122.3000,2.010056,-0.263270,-0.136067,2.200729,-0.346233,-0.136067,exp1_straight,1.000
122.3500,2.011522,-0.259833,-0.136368,2.202039,-0.344412,-0.136368,exp1_straight,1.000
122.4000,2.012564,-0.258337,-0.137031,2.203078,-0.342682,-0.137031,exp1_straight,1.000
122.4500,2.014102,-0.258012,-0.138724,2.205178,-0.339101,-0.138724,exp1_straight,1.000
122.5000,2.015042,-0.258680,-0.141056,2.207609,-0.334676,-0.141056,exp1_straight,1.000
122.5500,2.015697,-0.261212,-0.142766,2.208653,-0.333364,-0.142766,exp1_straight,1.000
122.6000,2.015611,-0.264571,-0.148670,2.209507,-0.332451,-0.148670,exp1_straight,1.000
122.6500,2.015872,-0.267273,-0.151102,2.209859,-0.332643,-0.151102,exp1_straight,1.000
122.7000,2.016288,-0.269060,-0.150791,2.210352,-0.333870,-0.150791,exp1_straight,1.000
